timeframe_minutes,session_start_date,c1_start_new_york,c2_start_new_york,confirmation_new_york,direction,c1_high,c1_low,midpoint,c2_high,c2_low,c2_close,target,target_hit_new_york,target_hit_same_session,session_end_new_york,historical_right_edge_new_york
30,2026-08-13,2026-08-14 11:00:00-04:00,2026-08-14 11:30:00-04:00,2026-08-14 12:00:00-04:00,bullish,30145.0,30032.5,30088.75,30074.5,30025.0,30066.0,30145.0,2026-08-14 15:59:00-04:00,True,2026-08-14 17:00:00-04:00,2026-08-14 17:00:00-04:00
30,2026-08-13,2026-08-14 12:30:00-04:00,2026-08-14 13:00:00-04:00,2026-08-14 13:30:00-04:00,bullish,30102.25,30054.25,30078.25,30079.75,30047.0,30059.75,30102.25,2026-08-14 14:52:00-04:00,True,2026-08-14 17:00:00-04:00,2026-08-14 17:00:00-04:00
30,2026-08-13,2026-08-14 13:30:00-04:00,2026-08-14 14:00:00-04:00,2026-08-14 14:30:00-04:00,bearish,30084.5,30050.0,30067.25,30093.5,30065.0,30067.25,30050.0,,False,2026-08-14 17:00:00-04:00,2026-08-14 17:00:00-04:00
30,2026-08-13,2026-08-14 15:30:00-04:00,2026-08-14 16:00:00-04:00,2026-08-14 16:30:00-04:00,bearish,30148.0,30091.25,30119.625,30153.0,30126.5,30131.25,30091.25,,False,2026-08-14 17:00:00-04:00,2026-08-14 17:00:00-04:00
30,2026-08-16,2026-08-16 19:30:00-04:00,2026-08-16 20:00:00-04:00,2026-08-16 20:30:00-04:00,bullish,30228.0,30193.0,30210.5,30227.25,30189.5,30195.5,30228.0,2026-08-16 21:05:00-04:00,True,2026-08-17 17:00:00-04:00,2026-08-17 17:00:00-04:00
30,2026-08-16,2026-08-16 20:00:00-04:00,2026-08-16 20:30:00-04:00,2026-08-16 21:00:00-04:00,bullish,30227.25,30189.5,30208.375,30203.0,30185.25,30201.25,30227.25,2026-08-16 21:04:00-04:00,True,2026-08-17 17:00:00-04:00,2026-08-17 17:00:00-04:00
30,2026-08-16,2026-08-16 21:30:00-04:00,2026-08-16 22:00:00-04:00,2026-08-16 22:30:00-04:00,bullish,30232.75,30186.5,30209.625,30222.25,30185.75,30216.5,30232.75,2026-08-16 23:09:00-04:00,True,2026-08-17 17:00:00-04:00,2026-08-17 17:00:00-04:00
30,2026-08-16,2026-08-16 22:00:00-04:00,2026-08-16 22:30:00-04:00,2026-08-16 23:00:00-04:00,bearish,30222.25,30185.75,30204.0,30231.0,30211.25,30221.75,30185.75,2026-08-17 08:43:00-04:00,True,2026-08-17 17:00:00-04:00,2026-08-17 17:00:00-04:00
30,2026-08-16,2026-08-16 23:30:00-04:00,2026-08-17 00:00:00-04:00,2026-08-17 00:30:00-04:00,bearish,30249.0,30225.0,30237.0,30254.75,30240.0,30240.25,30225.0,2026-08-17 08:26:00-04:00,True,2026-08-17 17:00:00-04:00,2026-08-17 17:00:00-04:00
30,2026-08-16,2026-08-17 00:30:00-04:00,2026-08-17 01:00:00-04:00,2026-08-17 01:30:00-04:00,bullish,30248.75,30233.0,30240.875,30247.0,30230.25,30244.25,30248.75,2026-08-17 01:30:00-04:00,True,2026-08-17 17:00:00-04:00,2026-08-17 17:00:00-04:00
30,2026-08-16,2026-08-17 03:30:00-04:00,2026-08-17 04:00:00-04:00,2026-08-17 04:30:00-04:00,bearish,30324.25,30276.75,30300.5,30328.0,30296.25,30315.0,30276.75,2026-08-17 05:22:00-04:00,True,2026-08-17 17:00:00-04:00,2026-08-17 17:00:00-04:00
30,2026-08-16,2026-08-17 04:00:00-04:00,2026-08-17 04:30:00-04:00,2026-08-17 05:00:00-04:00,bullish,30328.0,30296.25,30312.125,30319.5,30283.75,30298.25,30328.0,2026-08-17 06:29:00-04:00,True,2026-08-17 17:00:00-04:00,2026-08-17 17:00:00-04:00
30,2026-08-16,2026-08-17 06:30:00-04:00,2026-08-17 07:00:00-04:00,2026-08-17 07:30:00-04:00,bullish,30338.25,30292.0,30315.125,30325.25,30284.0,30299.25,30338.25,,False,2026-08-17 17:00:00-04:00,2026-08-17 17:00:00-04:00
30,2026-08-16,2026-08-17 09:30:00-04:00,2026-08-17 10:00:00-04:00,2026-08-17 10:30:00-04:00,bullish,30265.75,30165.25,30215.5,30244.25,30156.5,30197.0,30265.75,2026-08-17 11:04:00-04:00,True,2026-08-17 17:00:00-04:00,2026-08-17 17:00:00-04:00
30,2026-08-16,2026-08-17 10:00:00-04:00,2026-08-17 10:30:00-04:00,2026-08-17 11:00:00-04:00,bearish,30244.25,30156.5,30200.375,30246.0,30185.75,30243.5,30156.5,2026-08-17 13:08:00-04:00,True,2026-08-17 17:00:00-04:00,2026-08-17 17:00:00-04:00
30,2026-08-16,2026-08-17 11:00:00-04:00,2026-08-17 11:30:00-04:00,2026-08-17 12:00:00-04:00,bullish,30286.75,30232.5,30259.625,30273.0,30201.25,30239.25,30286.75,,False,2026-08-17 17:00:00-04:00,2026-08-17 17:00:00-04:00
30,2026-08-16,2026-08-17 11:30:00-04:00,2026-08-17 12:00:00-04:00,2026-08-17 12:30:00-04:00,bullish,30273.0,30201.25,30237.125,30243.75,30195.0,30207.0,30273.0,,False,2026-08-17 17:00:00-04:00,2026-08-17 17:00:00-04:00
30,2026-08-16,2026-08-17 13:00:00-04:00,2026-08-17 13:30:00-04:00,2026-08-17 14:00:00-04:00,bullish,30188.0,30093.5,30140.75,30128.5,30086.25,30102.0,30188.0,,False,2026-08-17 17:00:00-04:00,2026-08-17 17:00:00-04:00
30,2026-08-16,2026-08-17 13:30:00-04:00,2026-08-17 14:00:00-04:00,2026-08-17 14:30:00-04:00,bullish,30128.5,30086.25,30107.375,30114.5,30079.0,30103.5,30128.5,2026-08-17 14:51:00-04:00,True,2026-08-17 17:00:00-04:00,2026-08-17 17:00:00-04:00
30,2026-08-16,2026-08-17 14:30:00-04:00,2026-08-17 15:00:00-04:00,2026-08-17 15:30:00-04:00,bullish,30136.5,30092.5,30114.5,30124.25,30082.0,30093.25,30136.5,,False,2026-08-17 17:00:00-04:00,2026-08-17 17:00:00-04:00
30,2026-08-16,2026-08-17 15:00:00-04:00,2026-08-17 15:30:00-04:00,2026-08-17 16:00:00-04:00,bullish,30124.25,30082.0,30103.125,30123.5,30066.5,30091.0,30124.25,,False,2026-08-17 17:00:00-04:00,2026-08-17 17:00:00-04:00
30,2026-08-17,2026-08-17 20:00:00-04:00,2026-08-17 20:30:00-04:00,2026-08-17 21:00:00-04:00,bearish,30114.25,30081.5,30097.875,30124.25,30095.0,30098.5,30081.5,2026-08-17 21:25:00-04:00,True,2026-08-18 17:00:00-04:00,2026-08-18 17:00:00-04:00
30,2026-08-17,2026-08-17 22:30:00-04:00,2026-08-17 23:00:00-04:00,2026-08-17 23:30:00-04:00,bullish,29959.5,29879.25,29919.375,29916.0,29860.0,29879.75,29959.5,,False,2026-08-18 17:00:00-04:00,2026-08-18 17:00:00-04:00
30,2026-08-17,2026-08-17 23:00:00-04:00,2026-08-17 23:30:00-04:00,2026-08-18 00:00:00-04:00,bullish,29916.0,29860.0,29888.0,29915.0,29853.0,29893.0,29916.0,2026-08-18 00:29:00-04:00,True,2026-08-18 17:00:00-04:00,2026-08-18 17:00:00-04:00
30,2026-08-17,2026-08-17 23:30:00-04:00,2026-08-18 00:00:00-04:00,2026-08-18 00:30:00-04:00,bearish,29915.0,29853.0,29884.0,29920.0,29870.0,29911.25,29853.0,2026-08-18 01:58:00-04:00,True,2026-08-18 17:00:00-04:00,2026-08-18 17:00:00-04:00
30,2026-08-17,2026-08-18 00:00:00-04:00,2026-08-18 00:30:00-04:00,2026-08-18 01:00:00-04:00,bearish,29920.0,29870.0,29895.0,29927.75,29891.5,29917.75,29870.0,2026-08-18 01:11:00-04:00,True,2026-08-18 17:00:00-04:00,2026-08-18 17:00:00-04:00
30,2026-08-17,2026-08-18 01:30:00-04:00,2026-08-18 02:00:00-04:00,2026-08-18 02:30:00-04:00,bullish,29881.5,29820.0,29850.75,29866.75,29785.5,29860.0,29881.5,2026-08-18 02:58:00-04:00,True,2026-08-18 17:00:00-04:00,2026-08-18 17:00:00-04:00
30,2026-08-17,2026-08-18 05:00:00-04:00,2026-08-18 05:30:00-04:00,2026-08-18 06:00:00-04:00,bullish,29778.5,29721.5,29750.0,29741.75,29687.0,29733.0,29778.5,2026-08-18 08:04:00-04:00,True,2026-08-18 17:00:00-04:00,2026-08-18 17:00:00-04:00
30,2026-08-17,2026-08-18 05:30:00-04:00,2026-08-18 06:00:00-04:00,2026-08-18 06:30:00-04:00,bearish,29741.75,29687.0,29714.375,29745.75,29704.0,29727.5,29687.0,2026-08-18 08:37:00-04:00,True,2026-08-18 17:00:00-04:00,2026-08-18 17:00:00-04:00
30,2026-08-17,2026-08-18 06:00:00-04:00,2026-08-18 06:30:00-04:00,2026-08-18 07:00:00-04:00,bearish,29745.75,29704.0,29724.875,29753.0,29720.5,29739.0,29704.0,2026-08-18 08:30:00-04:00,True,2026-08-18 17:00:00-04:00,2026-08-18 17:00:00-04:00
30,2026-08-17,2026-08-18 07:00:00-04:00,2026-08-18 07:30:00-04:00,2026-08-18 08:00:00-04:00,bullish,29774.25,29730.25,29752.25,29774.0,29727.0,29747.5,29774.25,2026-08-18 08:04:00-04:00,True,2026-08-18 17:00:00-04:00,2026-08-18 17:00:00-04:00
30,2026-08-17,2026-08-18 08:00:00-04:00,2026-08-18 08:30:00-04:00,2026-08-18 09:00:00-04:00,bullish,29785.5,29711.25,29748.375,29723.75,29680.75,29714.0,29785.5,,False,2026-08-18 17:00:00-04:00,2026-08-18 17:00:00-04:00
30,2026-08-17,2026-08-18 09:30:00-04:00,2026-08-18 10:00:00-04:00,2026-08-18 10:30:00-04:00,bullish,29770.0,29605.0,29687.5,29706.5,29568.25,29669.25,29770.0,,False,2026-08-18 17:00:00-04:00,2026-08-18 17:00:00-04:00
30,2026-08-17,2026-08-18 10:30:00-04:00,2026-08-18 11:00:00-04:00,2026-08-18 11:30:00-04:00,bullish,29691.0,29536.75,29613.875,29600.25,29514.0,29591.25,29691.0,,False,2026-08-18 17:00:00-04:00,2026-08-18 17:00:00-04:00
30,2026-08-17,2026-08-18 11:30:00-04:00,2026-08-18 12:00:00-04:00,2026-08-18 12:30:00-04:00,bearish,29641.25,29565.5,29603.375,29662.75,29609.25,29610.25,29565.5,2026-08-18 13:59:00-04:00,True,2026-08-18 17:00:00-04:00,2026-08-18 17:00:00-04:00
30,2026-08-17,2026-08-18 12:30:00-04:00,2026-08-18 13:00:00-04:00,2026-08-18 13:30:00-04:00,bullish,29671.0,29603.5,29637.25,29661.25,29593.0,29615.5,29671.0,,False,2026-08-18 17:00:00-04:00,2026-08-18 17:00:00-04:00
30,2026-08-17,2026-08-18 13:30:00-04:00,2026-08-18 14:00:00-04:00,2026-08-18 14:30:00-04:00,bullish,29622.0,29565.5,29593.75,29614.75,29547.25,29603.25,29622.0,,False,2026-08-18 17:00:00-04:00,2026-08-18 17:00:00-04:00
30,2026-08-17,2026-08-18 14:30:00-04:00,2026-08-18 15:00:00-04:00,2026-08-18 15:30:00-04:00,bullish,29613.5,29565.5,29589.5,29606.25,29564.5,29599.5,29613.5,,False,2026-08-18 17:00:00-04:00,2026-08-18 17:00:00-04:00
30,2026-08-18,2026-08-18 19:30:00-04:00,2026-08-18 20:00:00-04:00,2026-08-18 20:30:00-04:00,bullish,29554.25,29521.0,29537.625,29530.25,29441.0,29530.0,29554.25,2026-08-18 20:32:00-04:00,True,2026-08-19 17:00:00-04:00,2026-08-19 17:00:00-04:00
30,2026-08-18,2026-08-18 22:00:00-04:00,2026-08-18 22:30:00-04:00,2026-08-18 23:00:00-04:00,bullish,29583.75,29520.5,29552.125,29546.5,29510.0,29531.5,29583.75,2026-08-19 03:30:00-04:00,True,2026-08-19 17:00:00-04:00,2026-08-19 17:00:00-04:00
30,2026-08-18,2026-08-18 22:30:00-04:00,2026-08-18 23:00:00-04:00,2026-08-18 23:30:00-04:00,bearish,29546.5,29510.0,29528.25,29555.0,29519.5,29534.25,29510.0,2026-08-19 00:10:00-04:00,True,2026-08-19 17:00:00-04:00,2026-08-19 17:00:00-04:00
30,2026-08-18,2026-08-18 23:30:00-04:00,2026-08-19 00:00:00-04:00,2026-08-19 00:30:00-04:00,bullish,29567.5,29516.25,29541.875,29543.5,29504.75,29533.75,29567.5,2026-08-19 03:21:00-04:00,True,2026-08-19 17:00:00-04:00,2026-08-19 17:00:00-04:00
30,2026-08-18,2026-08-19 00:00:00-04:00,2026-08-19 00:30:00-04:00,2026-08-19 01:00:00-04:00,bullish,29543.5,29504.75,29524.125,29541.0,29464.0,29505.75,29543.5,2026-08-19 02:54:00-04:00,True,2026-08-19 17:00:00-04:00,2026-08-19 17:00:00-04:00
30,2026-08-18,2026-08-19 01:30:00-04:00,2026-08-19 02:00:00-04:00,2026-08-19 02:30:00-04:00,bullish,29512.25,29446.75,29479.5,29504.25,29430.25,29482.25,29512.25,2026-08-19 02:47:00-04:00,True,2026-08-19 17:00:00-04:00,2026-08-19 17:00:00-04:00
30,2026-08-18,2026-08-19 06:00:00-04:00,2026-08-19 06:30:00-04:00,2026-08-19 07:00:00-04:00,bearish,29558.0,29504.25,29531.125,29559.75,29517.25,29522.0,29504.25,2026-08-19 09:49:00-04:00,True,2026-08-19 17:00:00-04:00,2026-08-19 17:00:00-04:00
30,2026-08-18,2026-08-19 07:00:00-04:00,2026-08-19 07:30:00-04:00,2026-08-19 08:00:00-04:00,bullish,29578.0,29508.25,29543.125,29541.5,29506.5,29536.0,29578.0,2026-08-19 08:27:00-04:00,True,2026-08-19 17:00:00-04:00,2026-08-19 17:00:00-04:00
30,2026-08-18,2026-08-19 09:30:00-04:00,2026-08-19 10:00:00-04:00,2026-08-19 10:30:00-04:00,bullish,29742.0,29407.75,29574.875,29514.75,29375.75,29482.75,29742.0,,False,2026-08-19 17:00:00-04:00,2026-08-19 17:00:00-04:00
30,2026-08-18,2026-08-19 10:30:00-04:00,2026-08-19 11:00:00-04:00,2026-08-19 11:30:00-04:00,bearish,29624.25,29468.0,29546.125,29631.75,29579.75,29613.5,29468.0,,False,2026-08-19 17:00:00-04:00,2026-08-19 17:00:00-04:00
30,2026-08-18,2026-08-19 11:00:00-04:00,2026-08-19 11:30:00-04:00,2026-08-19 12:00:00-04:00,bullish,29631.75,29579.75,29605.75,29617.0,29550.5,29607.25,29631.75,2026-08-19 12:02:00-04:00,True,2026-08-19 17:00:00-04:00,2026-08-19 17:00:00-04:00
30,2026-08-18,2026-08-19 11:30:00-04:00,2026-08-19 12:00:00-04:00,2026-08-19 12:30:00-04:00,bearish,29617.0,29550.5,29583.75,29667.25,29587.5,29609.25,29550.5,2026-08-19 13:03:00-04:00,True,2026-08-19 17:00:00-04:00,2026-08-19 17:00:00-04:00
30,2026-08-18,2026-08-19 14:30:00-04:00,2026-08-19 15:00:00-04:00,2026-08-19 15:30:00-04:00,bearish,29579.0,29527.75,29553.375,29579.75,29529.25,29556.0,29527.75,2026-08-19 15:43:00-04:00,True,2026-08-19 17:00:00-04:00,2026-08-19 17:00:00-04:00
30,2026-08-19,2026-08-19 18:30:00-04:00,2026-08-19 19:00:00-04:00,2026-08-19 19:30:00-04:00,bearish,29653.75,29613.0,29633.375,29688.5,29632.25,29651.25,29613.0,2026-08-19 20:00:00-04:00,True,2026-08-20 17:00:00-04:00,2026-08-20 17:00:00-04:00
30,2026-08-19,2026-08-19 19:30:00-04:00,2026-08-19 20:00:00-04:00,2026-08-19 20:30:00-04:00,bullish,29666.75,29625.25,29646.0,29666.0,29581.25,29631.0,29666.75,2026-08-19 20:45:00-04:00,True,2026-08-20 17:00:00-04:00,2026-08-20 17:00:00-04:00
30,2026-08-19,2026-08-19 20:30:00-04:00,2026-08-19 21:00:00-04:00,2026-08-19 21:30:00-04:00,bearish,29675.5,29616.75,29646.125,29684.5,29623.5,29634.25,29616.75,2026-08-19 22:21:00-04:00,True,2026-08-20 17:00:00-04:00,2026-08-20 17:00:00-04:00
30,2026-08-19,2026-08-19 22:00:00-04:00,2026-08-19 22:30:00-04:00,2026-08-19 23:00:00-04:00,bullish,29683.75,29613.0,29648.375,29662.5,29609.0,29629.5,29683.75,2026-08-20 02:46:00-04:00,True,2026-08-20 17:00:00-04:00,2026-08-20 17:00:00-04:00
30,2026-08-19,2026-08-19 22:30:00-04:00,2026-08-19 23:00:00-04:00,2026-08-19 23:30:00-04:00,bullish,29662.5,29609.0,29635.75,29657.0,29604.5,29626.75,29662.5,2026-08-20 02:10:00-04:00,True,2026-08-20 17:00:00-04:00,2026-08-20 17:00:00-04:00
30,2026-08-19,2026-08-19 23:00:00-04:00,2026-08-19 23:30:00-04:00,2026-08-20 00:00:00-04:00,bullish,29657.0,29604.5,29630.75,29631.25,29595.0,29617.75,29657.0,2026-08-20 02:09:00-04:00,True,2026-08-20 17:00:00-04:00,2026-08-20 17:00:00-04:00
30,2026-08-19,2026-08-20 00:00:00-04:00,2026-08-20 00:30:00-04:00,2026-08-20 01:00:00-04:00,bullish,29656.0,29610.75,29633.375,29641.5,29608.0,29617.0,29656.0,2026-08-20 02:09:00-04:00,True,2026-08-20 17:00:00-04:00,2026-08-20 17:00:00-04:00
30,2026-08-19,2026-08-20 00:30:00-04:00,2026-08-20 01:00:00-04:00,2026-08-20 01:30:00-04:00,bullish,29641.5,29608.0,29624.75,29641.0,29588.25,29616.75,29641.5,2026-08-20 02:05:00-04:00,True,2026-08-20 17:00:00-04:00,2026-08-20 17:00:00-04:00
30,2026-08-19,2026-08-20 05:00:00-04:00,2026-08-20 05:30:00-04:00,2026-08-20 06:00:00-04:00,bearish,29543.75,29466.75,29505.25,29547.25,29507.5,29527.25,29466.75,2026-08-20 07:13:00-04:00,True,2026-08-20 17:00:00-04:00,2026-08-20 17:00:00-04:00
30,2026-08-19,2026-08-20 05:30:00-04:00,2026-08-20 06:00:00-04:00,2026-08-20 06:30:00-04:00,bearish,29547.25,29507.5,29527.375,29562.5,29512.0,29537.5,29507.5,2026-08-20 07:02:00-04:00,True,2026-08-20 17:00:00-04:00,2026-08-20 17:00:00-04:00
30,2026-08-19,2026-08-20 08:00:00-04:00,2026-08-20 08:30:00-04:00,2026-08-20 09:00:00-04:00,bullish,29374.75,29263.5,29319.125,29350.75,29240.25,29346.0,29374.75,2026-08-20 09:30:00-04:00,True,2026-08-20 17:00:00-04:00,2026-08-20 17:00:00-04:00
30,2026-08-19,2026-08-20 09:30:00-04:00,2026-08-20 10:00:00-04:00,2026-08-20 10:30:00-04:00,bullish,29470.25,29309.25,29389.75,29413.0,29304.5,29350.25,29470.25,,False,2026-08-20 17:00:00-04:00,2026-08-20 17:00:00-04:00
30,2026-08-19,2026-08-20 10:00:00-04:00,2026-08-20 10:30:00-04:00,2026-08-20 11:00:00-04:00,bearish,29413.0,29304.5,29358.75,29435.0,29329.0,29392.5,29304.5,2026-08-20 11:25:00-04:00,True,2026-08-20 17:00:00-04:00,2026-08-20 17:00:00-04:00
30,2026-08-19,2026-08-20 11:00:00-04:00,2026-08-20 11:30:00-04:00,2026-08-20 12:00:00-04:00,bullish,29457.25,29300.0,29378.625,29350.25,29269.25,29330.5,29457.25,,False,2026-08-20 17:00:00-04:00,2026-08-20 17:00:00-04:00
30,2026-08-19,2026-08-20 11:30:00-04:00,2026-08-20 12:00:00-04:00,2026-08-20 12:30:00-04:00,bearish,29350.25,29269.25,29309.75,29356.5,29302.5,29340.75,29269.25,2026-08-20 14:02:00-04:00,True,2026-08-20 17:00:00-04:00,2026-08-20 17:00:00-04:00
30,2026-08-19,2026-08-20 13:00:00-04:00,2026-08-20 13:30:00-04:00,2026-08-20 14:00:00-04:00,bullish,29382.25,29292.0,29337.125,29326.25,29282.0,29292.25,29382.25,,False,2026-08-20 17:00:00-04:00,2026-08-20 17:00:00-04:00
30,2026-08-19,2026-08-20 15:00:00-04:00,2026-08-20 15:30:00-04:00,2026-08-20 16:00:00-04:00,bearish,29308.0,29242.0,29275.0,29335.5,29286.25,29306.0,29242.0,,False,2026-08-20 17:00:00-04:00,2026-08-20 17:00:00-04:00
30,2026-08-19,2026-08-20 15:30:00-04:00,2026-08-20 16:00:00-04:00,2026-08-20 16:30:00-04:00,bullish,29335.5,29286.25,29310.875,29321.0,29263.5,29287.75,29335.5,,False,2026-08-20 17:00:00-04:00,2026-08-20 17:00:00-04:00
30,2026-08-20,2026-08-20 18:30:00-04:00,2026-08-20 19:00:00-04:00,2026-08-20 19:30:00-04:00,bearish,29326.25,29281.75,29304.0,29328.75,29311.25,29315.75,29281.75,2026-08-21 09:53:00-04:00,True,2026-08-21 17:00:00-04:00,2026-08-21 17:00:00-04:00
30,2026-08-20,2026-08-20 20:30:00-04:00,2026-08-20 21:00:00-04:00,2026-08-20 21:30:00-04:00,bullish,29363.0,29311.5,29337.25,29357.25,29291.75,29340.0,29363.0,2026-08-20 21:48:00-04:00,True,2026-08-21 17:00:00-04:00,2026-08-21 17:00:00-04:00
30,2026-08-20,2026-08-20 21:00:00-04:00,2026-08-20 21:30:00-04:00,2026-08-20 22:00:00-04:00,bearish,29357.25,29291.75,29324.5,29373.0,29320.0,29353.25,29291.75,2026-08-21 09:52:00-04:00,True,2026-08-21 17:00:00-04:00,2026-08-21 17:00:00-04:00
30,2026-08-20,2026-08-20 22:00:00-04:00,2026-08-20 22:30:00-04:00,2026-08-20 23:00:00-04:00,bearish,29395.0,29342.75,29368.875,29399.75,29376.0,29384.5,29342.75,2026-08-20 23:55:00-04:00,True,2026-08-21 17:00:00-04:00,2026-08-21 17:00:00-04:00
30,2026-08-20,2026-08-20 23:00:00-04:00,2026-08-20 23:30:00-04:00,2026-08-21 00:00:00-04:00,bullish,29388.0,29349.25,29368.625,29377.0,29341.75,29352.25,29388.0,2026-08-21 02:33:00-04:00,True,2026-08-21 17:00:00-04:00,2026-08-21 17:00:00-04:00
30,2026-08-20,2026-08-21 00:00:00-04:00,2026-08-21 00:30:00-04:00,2026-08-21 01:00:00-04:00,bullish,29373.5,29330.5,29352.0,29364.5,29321.25,29358.25,29373.5,2026-08-21 01:18:00-04:00,True,2026-08-21 17:00:00-04:00,2026-08-21 17:00:00-04:00
30,2026-08-20,2026-08-21 00:30:00-04:00,2026-08-21 01:00:00-04:00,2026-08-21 01:30:00-04:00,bearish,29364.5,29321.25,29342.875,29381.0,29351.0,29353.0,29321.25,2026-08-21 09:37:00-04:00,True,2026-08-21 17:00:00-04:00,2026-08-21 17:00:00-04:00
30,2026-08-20,2026-08-21 01:00:00-04:00,2026-08-21 01:30:00-04:00,2026-08-21 02:00:00-04:00,bullish,29381.0,29351.0,29366.0,29377.5,29340.0,29366.25,29381.0,2026-08-21 02:26:00-04:00,True,2026-08-21 17:00:00-04:00,2026-08-21 17:00:00-04:00
30,2026-08-20,2026-08-21 01:30:00-04:00,2026-08-21 02:00:00-04:00,2026-08-21 02:30:00-04:00,bearish,29377.5,29340.0,29358.75,29381.25,29354.25,29376.0,29340.0,2026-08-21 09:36:00-04:00,True,2026-08-21 17:00:00-04:00,2026-08-21 17:00:00-04:00
30,2026-08-20,2026-08-21 04:00:00-04:00,2026-08-21 04:30:00-04:00,2026-08-21 05:00:00-04:00,bearish,29462.75,29390.5,29426.625,29468.0,29416.75,29453.25,29390.5,2026-08-21 09:32:00-04:00,True,2026-08-21 17:00:00-04:00,2026-08-21 17:00:00-04:00
30,2026-08-20,2026-08-21 04:30:00-04:00,2026-08-21 05:00:00-04:00,2026-08-21 05:30:00-04:00,bullish,29468.0,29416.75,29442.375,29455.0,29410.75,29435.0,29468.0,2026-08-21 05:39:00-04:00,True,2026-08-21 17:00:00-04:00,2026-08-21 17:00:00-04:00
30,2026-08-20,2026-08-21 05:30:00-04:00,2026-08-21 06:00:00-04:00,2026-08-21 06:30:00-04:00,bearish,29492.0,29429.5,29460.75,29515.5,29470.0,29490.0,29429.5,2026-08-21 09:25:00-04:00,True,2026-08-21 17:00:00-04:00,2026-08-21 17:00:00-04:00
30,2026-08-20,2026-08-21 07:00:00-04:00,2026-08-21 07:30:00-04:00,2026-08-21 08:00:00-04:00,bearish,29525.5,29452.75,29489.125,29539.75,29498.0,29499.25,29452.75,2026-08-21 09:17:00-04:00,True,2026-08-21 17:00:00-04:00,2026-08-21 17:00:00-04:00
30,2026-08-20,2026-08-21 07:30:00-04:00,2026-08-21 08:00:00-04:00,2026-08-21 08:30:00-04:00,bullish,29539.75,29498.0,29518.875,29517.0,29472.0,29516.25,29539.75,,False,2026-08-21 17:00:00-04:00,2026-08-21 17:00:00-04:00
30,2026-08-20,2026-08-21 08:00:00-04:00,2026-08-21 08:30:00-04:00,2026-08-21 09:00:00-04:00,bearish,29517.0,29472.0,29494.5,29533.75,29503.5,29511.5,29472.0,2026-08-21 09:13:00-04:00,True,2026-08-21 17:00:00-04:00,2026-08-21 17:00:00-04:00
30,2026-08-20,2026-08-21 09:30:00-04:00,2026-08-21 10:00:00-04:00,2026-08-21 10:30:00-04:00,bullish,29472.5,29257.25,29364.875,29335.75,29220.25,29279.25,29472.5,2026-08-21 11:51:00-04:00,True,2026-08-21 17:00:00-04:00,2026-08-21 17:00:00-04:00
30,2026-08-20,2026-08-21 12:00:00-04:00,2026-08-21 12:30:00-04:00,2026-08-21 13:00:00-04:00,bullish,29454.5,29386.0,29420.25,29425.75,29380.5,29412.25,29454.5,,False,2026-08-21 17:00:00-04:00,2026-08-21 17:00:00-04:00
30,2026-08-20,2026-08-21 12:30:00-04:00,2026-08-21 13:00:00-04:00,2026-08-21 13:30:00-04:00,bullish,29425.75,29380.5,29403.125,29423.75,29375.0,29395.25,29425.75,2026-08-21 15:48:00-04:00,True,2026-08-21 17:00:00-04:00,2026-08-21 17:00:00-04:00
30,2026-08-20,2026-08-21 14:00:00-04:00,2026-08-21 14:30:00-04:00,2026-08-21 15:00:00-04:00,bullish,29405.5,29362.0,29383.75,29403.5,29353.75,29400.25,29405.5,2026-08-21 15:00:00-04:00,True,2026-08-21 17:00:00-04:00,2026-08-21 17:00:00-04:00
30,2026-08-20,2026-08-21 14:30:00-04:00,2026-08-21 15:00:00-04:00,2026-08-21 15:30:00-04:00,bearish,29403.5,29353.75,29378.625,29414.75,29380.0,29393.25,29353.75,,False,2026-08-21 17:00:00-04:00,2026-08-21 17:00:00-04:00
