timeframe_minutes,session_start_date,c1_start_new_york,c2_start_new_york,confirmation_new_york,direction,c1_high,c1_low,midpoint,c2_high,c2_low,c2_close,target,target_hit_new_york,target_hit_same_session,session_end_new_york,historical_right_edge_new_york
15,2026-08-05,2026-08-06 12:15:00-04:00,2026-08-06 12:30:00-04:00,2026-08-06 12:45:00-04:00,bearish,29505.0,29448.75,29476.875,29527.75,29461.0,29478.75,29448.75,,False,2026-08-06 17:00:00-04:00,2026-08-06 17:00:00-04:00
15,2026-08-05,2026-08-06 12:45:00-04:00,2026-08-06 13:00:00-04:00,2026-08-06 13:15:00-04:00,bearish,29558.25,29468.0,29513.125,29574.25,29515.5,29523.75,29468.0,,False,2026-08-06 17:00:00-04:00,2026-08-06 17:00:00-04:00
15,2026-08-05,2026-08-06 13:00:00-04:00,2026-08-06 13:15:00-04:00,2026-08-06 13:30:00-04:00,bullish,29574.25,29515.5,29544.875,29552.75,29512.25,29528.0,29574.25,2026-08-06 14:22:00-04:00,True,2026-08-06 17:00:00-04:00,2026-08-06 17:00:00-04:00
15,2026-08-05,2026-08-06 14:45:00-04:00,2026-08-06 15:00:00-04:00,2026-08-06 15:15:00-04:00,bearish,29537.0,29506.0,29521.5,29570.75,29510.0,29535.75,29506.0,2026-08-06 15:25:00-04:00,True,2026-08-06 17:00:00-04:00,2026-08-06 17:00:00-04:00
15,2026-08-05,2026-08-06 15:15:00-04:00,2026-08-06 15:30:00-04:00,2026-08-06 15:45:00-04:00,bullish,29551.25,29496.0,29523.625,29546.0,29488.75,29503.75,29551.25,2026-08-06 16:06:00-04:00,True,2026-08-06 17:00:00-04:00,2026-08-06 17:00:00-04:00
15,2026-08-05,2026-08-06 15:30:00-04:00,2026-08-06 15:45:00-04:00,2026-08-06 16:00:00-04:00,bullish,29546.0,29488.75,29517.375,29536.25,29475.0,29497.25,29546.0,2026-08-06 16:04:00-04:00,True,2026-08-06 17:00:00-04:00,2026-08-06 17:00:00-04:00
15,2026-08-05,2026-08-06 15:45:00-04:00,2026-08-06 16:00:00-04:00,2026-08-06 16:15:00-04:00,bearish,29536.25,29475.0,29505.625,29551.5,29496.25,29536.0,29475.0,,False,2026-08-06 17:00:00-04:00,2026-08-06 17:00:00-04:00
15,2026-08-05,2026-08-06 16:15:00-04:00,2026-08-06 16:30:00-04:00,2026-08-06 16:45:00-04:00,bullish,29549.0,29482.75,29515.875,29504.75,29480.0,29494.0,29549.0,,False,2026-08-06 17:00:00-04:00,2026-08-06 17:00:00-04:00
15,2026-08-06,2026-08-06 18:00:00-04:00,2026-08-06 18:15:00-04:00,2026-08-06 18:30:00-04:00,bearish,29580.0,29494.0,29537.0,29581.0,29542.5,29549.5,29494.0,2026-08-06 21:20:00-04:00,True,2026-08-07 17:00:00-04:00,2026-08-07 17:00:00-04:00
15,2026-08-06,2026-08-06 18:15:00-04:00,2026-08-06 18:30:00-04:00,2026-08-06 18:45:00-04:00,bullish,29581.0,29542.5,29561.75,29562.75,29529.25,29554.0,29581.0,2026-08-06 19:19:00-04:00,True,2026-08-07 17:00:00-04:00,2026-08-07 17:00:00-04:00
15,2026-08-06,2026-08-06 18:45:00-04:00,2026-08-06 19:00:00-04:00,2026-08-06 19:15:00-04:00,bearish,29568.0,29546.75,29557.375,29571.0,29553.75,29557.75,29546.75,2026-08-06 20:15:00-04:00,True,2026-08-07 17:00:00-04:00,2026-08-07 17:00:00-04:00
15,2026-08-06,2026-08-06 20:45:00-04:00,2026-08-06 21:00:00-04:00,2026-08-06 21:15:00-04:00,bearish,29573.75,29503.25,29538.5,29582.5,29515.0,29525.0,29503.25,2026-08-06 21:19:00-04:00,True,2026-08-07 17:00:00-04:00,2026-08-07 17:00:00-04:00
15,2026-08-06,2026-08-06 21:00:00-04:00,2026-08-06 21:15:00-04:00,2026-08-06 21:30:00-04:00,bullish,29582.5,29515.0,29548.75,29536.0,29482.75,29529.25,29582.5,2026-08-07 02:29:00-04:00,True,2026-08-07 17:00:00-04:00,2026-08-07 17:00:00-04:00
15,2026-08-06,2026-08-06 21:15:00-04:00,2026-08-06 21:30:00-04:00,2026-08-06 21:45:00-04:00,bearish,29536.0,29482.75,29509.375,29581.5,29493.75,29522.75,29482.75,2026-08-06 22:39:00-04:00,True,2026-08-07 17:00:00-04:00,2026-08-07 17:00:00-04:00
15,2026-08-06,2026-08-06 22:30:00-04:00,2026-08-06 22:45:00-04:00,2026-08-06 23:00:00-04:00,bearish,29527.5,29476.0,29501.75,29535.75,29493.0,29525.75,29476.0,2026-08-07 00:13:00-04:00,True,2026-08-07 17:00:00-04:00,2026-08-07 17:00:00-04:00
15,2026-08-06,2026-08-06 22:45:00-04:00,2026-08-06 23:00:00-04:00,2026-08-06 23:15:00-04:00,bearish,29535.75,29493.0,29514.375,29549.25,29525.25,29530.25,29493.0,2026-08-06 23:20:00-04:00,True,2026-08-07 17:00:00-04:00,2026-08-07 17:00:00-04:00
15,2026-08-06,2026-08-07 00:15:00-04:00,2026-08-07 00:30:00-04:00,2026-08-07 00:45:00-04:00,bearish,29517.25,29455.0,29486.125,29525.75,29492.25,29494.75,29455.0,,False,2026-08-07 17:00:00-04:00,2026-08-07 17:00:00-04:00
15,2026-08-06,2026-08-07 00:30:00-04:00,2026-08-07 00:45:00-04:00,2026-08-07 01:00:00-04:00,bullish,29525.75,29492.25,29509.0,29513.25,29488.75,29509.5,29525.75,2026-08-07 01:02:00-04:00,True,2026-08-07 17:00:00-04:00,2026-08-07 17:00:00-04:00
15,2026-08-06,2026-08-07 02:15:00-04:00,2026-08-07 02:30:00-04:00,2026-08-07 02:45:00-04:00,bullish,29584.75,29543.75,29564.25,29582.5,29539.25,29545.75,29584.75,2026-08-07 03:10:00-04:00,True,2026-08-07 17:00:00-04:00,2026-08-07 17:00:00-04:00
15,2026-08-06,2026-08-07 02:30:00-04:00,2026-08-07 02:45:00-04:00,2026-08-07 03:00:00-04:00,bullish,29582.5,29539.25,29560.875,29555.0,29536.75,29552.75,29582.5,2026-08-07 03:10:00-04:00,True,2026-08-07 17:00:00-04:00,2026-08-07 17:00:00-04:00
15,2026-08-06,2026-08-07 03:00:00-04:00,2026-08-07 03:15:00-04:00,2026-08-07 03:30:00-04:00,bearish,29592.75,29531.75,29562.25,29593.0,29574.5,29588.0,29531.75,,False,2026-08-07 17:00:00-04:00,2026-08-07 17:00:00-04:00
15,2026-08-06,2026-08-07 03:15:00-04:00,2026-08-07 03:30:00-04:00,2026-08-07 03:45:00-04:00,bullish,29593.0,29574.5,29583.75,29591.5,29570.0,29582.75,29593.0,2026-08-07 04:00:00-04:00,True,2026-08-07 17:00:00-04:00,2026-08-07 17:00:00-04:00
15,2026-08-06,2026-08-07 03:30:00-04:00,2026-08-07 03:45:00-04:00,2026-08-07 04:00:00-04:00,bullish,29591.5,29570.0,29580.75,29588.75,29562.25,29583.25,29591.5,2026-08-07 04:00:00-04:00,True,2026-08-07 17:00:00-04:00,2026-08-07 17:00:00-04:00
15,2026-08-06,2026-08-07 04:00:00-04:00,2026-08-07 04:15:00-04:00,2026-08-07 04:30:00-04:00,bearish,29627.75,29583.25,29605.5,29630.0,29599.0,29624.0,29583.25,2026-08-07 10:12:00-04:00,True,2026-08-07 17:00:00-04:00,2026-08-07 17:00:00-04:00
15,2026-08-06,2026-08-07 04:15:00-04:00,2026-08-07 04:30:00-04:00,2026-08-07 04:45:00-04:00,bearish,29630.0,29599.0,29614.5,29647.5,29609.0,29625.75,29599.0,2026-08-07 06:21:00-04:00,True,2026-08-07 17:00:00-04:00,2026-08-07 17:00:00-04:00
15,2026-08-06,2026-08-07 05:15:00-04:00,2026-08-07 05:30:00-04:00,2026-08-07 05:45:00-04:00,bullish,29650.5,29623.75,29637.125,29647.25,29621.0,29628.75,29650.5,2026-08-07 07:25:00-04:00,True,2026-08-07 17:00:00-04:00,2026-08-07 17:00:00-04:00
15,2026-08-06,2026-08-07 06:00:00-04:00,2026-08-07 06:15:00-04:00,2026-08-07 06:30:00-04:00,bullish,29629.75,29608.75,29619.25,29621.5,29592.25,29621.25,29629.75,2026-08-07 07:00:00-04:00,True,2026-08-07 17:00:00-04:00,2026-08-07 17:00:00-04:00
15,2026-08-06,2026-08-07 11:15:00-04:00,2026-08-07 11:30:00-04:00,2026-08-07 11:45:00-04:00,bearish,29828.75,29746.75,29787.75,29855.0,29793.75,29811.75,29746.75,2026-08-07 12:24:00-04:00,True,2026-08-07 17:00:00-04:00,2026-08-07 17:00:00-04:00
15,2026-08-06,2026-08-07 11:45:00-04:00,2026-08-07 12:00:00-04:00,2026-08-07 12:15:00-04:00,bullish,29843.25,29796.25,29819.75,29830.25,29794.25,29799.75,29843.25,2026-08-07 15:55:00-04:00,True,2026-08-07 17:00:00-04:00,2026-08-07 17:00:00-04:00
15,2026-08-06,2026-08-07 12:15:00-04:00,2026-08-07 12:30:00-04:00,2026-08-07 12:45:00-04:00,bullish,29821.5,29689.0,29755.25,29761.25,29669.0,29754.25,29821.5,2026-08-07 15:15:00-04:00,True,2026-08-07 17:00:00-04:00,2026-08-07 17:00:00-04:00
15,2026-08-06,2026-08-07 12:30:00-04:00,2026-08-07 12:45:00-04:00,2026-08-07 13:00:00-04:00,bearish,29761.25,29669.0,29715.125,29780.75,29738.0,29739.75,29669.0,,False,2026-08-07 17:00:00-04:00,2026-08-07 17:00:00-04:00
15,2026-08-06,2026-08-07 13:00:00-04:00,2026-08-07 13:15:00-04:00,2026-08-07 13:30:00-04:00,bullish,29768.5,29726.25,29747.375,29765.0,29725.5,29747.75,29768.5,2026-08-07 15:01:00-04:00,True,2026-08-07 17:00:00-04:00,2026-08-07 17:00:00-04:00
15,2026-08-06,2026-08-07 16:15:00-04:00,2026-08-07 16:30:00-04:00,2026-08-07 16:45:00-04:00,bullish,29829.5,29803.75,29816.625,29826.0,29802.5,29814.25,29829.5,2026-08-07 16:57:00-04:00,True,2026-08-07 17:00:00-04:00,2026-08-07 17:00:00-04:00
15,2026-08-09,2026-08-09 18:00:00-04:00,2026-08-09 18:15:00-04:00,2026-08-09 18:30:00-04:00,bullish,29897.0,29820.0,29858.5,29855.0,29805.0,29838.5,29897.0,2026-08-09 20:10:00-04:00,True,2026-08-10 17:00:00-04:00,2026-08-10 17:00:00-04:00
15,2026-08-09,2026-08-09 19:00:00-04:00,2026-08-09 19:15:00-04:00,2026-08-09 19:30:00-04:00,bearish,29876.5,29833.0,29854.75,29881.75,29855.0,29863.5,29833.0,2026-08-09 19:57:00-04:00,True,2026-08-10 17:00:00-04:00,2026-08-10 17:00:00-04:00
15,2026-08-09,2026-08-09 19:15:00-04:00,2026-08-09 19:30:00-04:00,2026-08-09 19:45:00-04:00,bullish,29881.75,29855.0,29868.375,29865.75,29834.25,29862.25,29881.75,2026-08-09 20:08:00-04:00,True,2026-08-10 17:00:00-04:00,2026-08-10 17:00:00-04:00
15,2026-08-09,2026-08-09 20:30:00-04:00,2026-08-09 20:45:00-04:00,2026-08-09 21:00:00-04:00,bullish,29865.5,29800.0,29832.75,29831.25,29788.0,29803.0,29865.5,2026-08-09 21:19:00-04:00,True,2026-08-10 17:00:00-04:00,2026-08-10 17:00:00-04:00
15,2026-08-09,2026-08-09 21:15:00-04:00,2026-08-09 21:30:00-04:00,2026-08-09 21:45:00-04:00,bullish,29884.5,29846.0,29865.25,29881.25,29841.25,29875.5,29884.5,2026-08-09 21:46:00-04:00,True,2026-08-10 17:00:00-04:00,2026-08-10 17:00:00-04:00
15,2026-08-09,2026-08-09 22:00:00-04:00,2026-08-09 22:15:00-04:00,2026-08-09 22:30:00-04:00,bullish,29895.25,29869.0,29882.125,29874.0,29852.25,29870.0,29895.25,2026-08-09 22:51:00-04:00,True,2026-08-10 17:00:00-04:00,2026-08-10 17:00:00-04:00
15,2026-08-09,2026-08-09 22:30:00-04:00,2026-08-09 22:45:00-04:00,2026-08-09 23:00:00-04:00,bearish,29891.25,29848.5,29869.875,29899.25,29880.5,29881.0,29848.5,2026-08-10 07:48:00-04:00,True,2026-08-10 17:00:00-04:00,2026-08-10 17:00:00-04:00
15,2026-08-09,2026-08-10 00:30:00-04:00,2026-08-10 00:45:00-04:00,2026-08-10 01:00:00-04:00,bearish,29900.0,29863.75,29881.875,29902.0,29872.25,29882.25,29863.75,2026-08-10 07:12:00-04:00,True,2026-08-10 17:00:00-04:00,2026-08-10 17:00:00-04:00
15,2026-08-09,2026-08-10 01:00:00-04:00,2026-08-10 01:15:00-04:00,2026-08-10 01:30:00-04:00,bearish,29919.25,29880.75,29900.0,29924.25,29909.0,29910.25,29880.75,2026-08-10 07:05:00-04:00,True,2026-08-10 17:00:00-04:00,2026-08-10 17:00:00-04:00
15,2026-08-09,2026-08-10 02:15:00-04:00,2026-08-10 02:30:00-04:00,2026-08-10 02:45:00-04:00,bullish,29963.75,29907.75,29935.75,29925.0,29907.0,29917.75,29963.75,2026-08-10 03:36:00-04:00,True,2026-08-10 17:00:00-04:00,2026-08-10 17:00:00-04:00
15,2026-08-09,2026-08-10 02:30:00-04:00,2026-08-10 02:45:00-04:00,2026-08-10 03:00:00-04:00,bullish,29925.0,29907.0,29916.0,29924.0,29904.25,29908.75,29925.0,2026-08-10 03:17:00-04:00,True,2026-08-10 17:00:00-04:00,2026-08-10 17:00:00-04:00
15,2026-08-09,2026-08-10 02:45:00-04:00,2026-08-10 03:00:00-04:00,2026-08-10 03:15:00-04:00,bullish,29924.0,29904.25,29914.125,29923.25,29886.75,29913.25,29924.0,2026-08-10 03:17:00-04:00,True,2026-08-10 17:00:00-04:00,2026-08-10 17:00:00-04:00
15,2026-08-09,2026-08-10 04:00:00-04:00,2026-08-10 04:15:00-04:00,2026-08-10 04:30:00-04:00,bullish,29981.25,29946.5,29963.875,29973.5,29939.0,29952.25,29981.25,2026-08-10 05:11:00-04:00,True,2026-08-10 17:00:00-04:00,2026-08-10 17:00:00-04:00
15,2026-08-09,2026-08-10 04:30:00-04:00,2026-08-10 04:45:00-04:00,2026-08-10 05:00:00-04:00,bearish,29972.25,29943.75,29958.0,29975.75,29949.0,29971.75,29943.75,2026-08-10 05:39:00-04:00,True,2026-08-10 17:00:00-04:00,2026-08-10 17:00:00-04:00
15,2026-08-09,2026-08-10 05:00:00-04:00,2026-08-10 05:15:00-04:00,2026-08-10 05:30:00-04:00,bullish,29984.25,29965.5,29974.875,29982.25,29963.0,29968.5,29984.25,,False,2026-08-10 17:00:00-04:00,2026-08-10 17:00:00-04:00
15,2026-08-09,2026-08-10 06:00:00-04:00,2026-08-10 06:15:00-04:00,2026-08-10 06:30:00-04:00,bullish,29959.25,29916.0,29937.625,29952.0,29915.25,29945.5,29959.25,,False,2026-08-10 17:00:00-04:00,2026-08-10 17:00:00-04:00
15,2026-08-09,2026-08-10 06:15:00-04:00,2026-08-10 06:30:00-04:00,2026-08-10 06:45:00-04:00,bullish,29952.0,29915.25,29933.625,29945.75,29909.25,29919.25,29952.0,,False,2026-08-10 17:00:00-04:00,2026-08-10 17:00:00-04:00
15,2026-08-09,2026-08-10 07:15:00-04:00,2026-08-10 07:30:00-04:00,2026-08-10 07:45:00-04:00,bearish,29913.0,29864.25,29888.625,29915.0,29872.5,29875.0,29864.25,2026-08-10 07:48:00-04:00,True,2026-08-10 17:00:00-04:00,2026-08-10 17:00:00-04:00
15,2026-08-09,2026-08-10 07:45:00-04:00,2026-08-10 08:00:00-04:00,2026-08-10 08:15:00-04:00,bullish,29885.25,29845.25,29865.25,29884.25,29843.0,29846.0,29885.25,2026-08-10 10:10:00-04:00,True,2026-08-10 17:00:00-04:00,2026-08-10 17:00:00-04:00
15,2026-08-09,2026-08-10 08:45:00-04:00,2026-08-10 09:00:00-04:00,2026-08-10 09:15:00-04:00,bearish,29809.75,29771.0,29790.375,29816.25,29771.75,29804.5,29771.0,2026-08-10 09:34:00-04:00,True,2026-08-10 17:00:00-04:00,2026-08-10 17:00:00-04:00
15,2026-08-09,2026-08-10 09:00:00-04:00,2026-08-10 09:15:00-04:00,2026-08-10 09:30:00-04:00,bearish,29816.25,29771.75,29794.0,29823.5,29789.0,29805.5,29771.75,2026-08-10 09:34:00-04:00,True,2026-08-10 17:00:00-04:00,2026-08-10 17:00:00-04:00
15,2026-08-09,2026-08-10 10:00:00-04:00,2026-08-10 10:15:00-04:00,2026-08-10 10:30:00-04:00,bearish,29894.0,29788.25,29841.125,29900.0,29801.25,29857.75,29788.25,2026-08-10 10:55:00-04:00,True,2026-08-10 17:00:00-04:00,2026-08-10 17:00:00-04:00
15,2026-08-09,2026-08-10 10:45:00-04:00,2026-08-10 11:00:00-04:00,2026-08-10 11:15:00-04:00,bullish,29886.25,29776.75,29831.5,29823.5,29764.75,29793.0,29886.25,,False,2026-08-10 17:00:00-04:00,2026-08-10 17:00:00-04:00
15,2026-08-09,2026-08-10 11:00:00-04:00,2026-08-10 11:15:00-04:00,2026-08-10 11:30:00-04:00,bullish,29823.5,29764.75,29794.125,29817.5,29753.5,29777.75,29823.5,2026-08-10 11:52:00-04:00,True,2026-08-10 17:00:00-04:00,2026-08-10 17:00:00-04:00
15,2026-08-09,2026-08-10 11:15:00-04:00,2026-08-10 11:30:00-04:00,2026-08-10 11:45:00-04:00,bullish,29817.5,29753.5,29785.5,29809.0,29741.25,29808.0,29817.5,2026-08-10 11:45:00-04:00,True,2026-08-10 17:00:00-04:00,2026-08-10 17:00:00-04:00
15,2026-08-09,2026-08-10 11:45:00-04:00,2026-08-10 12:00:00-04:00,2026-08-10 12:15:00-04:00,bearish,29855.0,29786.5,29820.75,29858.75,29811.5,29822.0,29786.5,2026-08-10 12:32:00-04:00,True,2026-08-10 17:00:00-04:00,2026-08-10 17:00:00-04:00
15,2026-08-09,2026-08-10 13:00:00-04:00,2026-08-10 13:15:00-04:00,2026-08-10 13:30:00-04:00,bearish,29808.75,29760.25,29784.5,29811.5,29776.0,29786.75,29760.25,2026-08-10 13:44:00-04:00,True,2026-08-10 17:00:00-04:00,2026-08-10 17:00:00-04:00
15,2026-08-09,2026-08-10 13:30:00-04:00,2026-08-10 13:45:00-04:00,2026-08-10 14:00:00-04:00,bullish,29797.5,29756.0,29776.75,29767.5,29744.25,29759.25,29797.5,,False,2026-08-10 17:00:00-04:00,2026-08-10 17:00:00-04:00
15,2026-08-09,2026-08-10 13:45:00-04:00,2026-08-10 14:00:00-04:00,2026-08-10 14:15:00-04:00,bearish,29767.5,29744.25,29755.875,29772.25,29748.25,29751.25,29744.25,2026-08-10 14:16:00-04:00,True,2026-08-10 17:00:00-04:00,2026-08-10 17:00:00-04:00
15,2026-08-09,2026-08-10 15:00:00-04:00,2026-08-10 15:15:00-04:00,2026-08-10 15:30:00-04:00,bearish,29794.75,29775.5,29785.125,29796.5,29779.25,29781.75,29775.5,2026-08-10 15:34:00-04:00,True,2026-08-10 17:00:00-04:00,2026-08-10 17:00:00-04:00
15,2026-08-09,2026-08-10 16:00:00-04:00,2026-08-10 16:15:00-04:00,2026-08-10 16:30:00-04:00,bullish,29755.0,29739.5,29747.25,29755.0,29737.0,29751.25,29755.0,2026-08-10 16:44:00-04:00,True,2026-08-10 17:00:00-04:00,2026-08-10 17:00:00-04:00
15,2026-08-10,2026-08-10 18:45:00-04:00,2026-08-10 19:00:00-04:00,2026-08-10 19:15:00-04:00,bullish,29736.75,29724.0,29730.375,29734.75,29719.25,29731.0,29736.75,2026-08-10 20:11:00-04:00,True,2026-08-11 17:00:00-04:00,2026-08-11 17:00:00-04:00
15,2026-08-10,2026-08-10 19:15:00-04:00,2026-08-10 19:30:00-04:00,2026-08-10 19:45:00-04:00,bullish,29732.0,29702.5,29717.25,29715.75,29701.75,29714.25,29732.0,2026-08-10 20:11:00-04:00,True,2026-08-11 17:00:00-04:00,2026-08-11 17:00:00-04:00
15,2026-08-10,2026-08-10 21:00:00-04:00,2026-08-10 21:15:00-04:00,2026-08-10 21:30:00-04:00,bearish,29826.25,29764.25,29795.25,29839.75,29809.75,29820.0,29764.25,2026-08-11 02:31:00-04:00,True,2026-08-11 17:00:00-04:00,2026-08-11 17:00:00-04:00
15,2026-08-10,2026-08-10 21:30:00-04:00,2026-08-10 21:45:00-04:00,2026-08-10 22:00:00-04:00,bearish,29828.0,29810.0,29819.0,29842.75,29817.0,29818.5,29810.0,2026-08-11 01:30:00-04:00,True,2026-08-11 17:00:00-04:00,2026-08-11 17:00:00-04:00
15,2026-08-10,2026-08-10 21:45:00-04:00,2026-08-10 22:00:00-04:00,2026-08-10 22:15:00-04:00,bullish,29842.75,29817.0,29829.875,29830.75,29812.0,29820.75,29842.75,2026-08-10 22:46:00-04:00,True,2026-08-11 17:00:00-04:00,2026-08-11 17:00:00-04:00
15,2026-08-10,2026-08-10 22:45:00-04:00,2026-08-10 23:00:00-04:00,2026-08-10 23:15:00-04:00,bullish,29846.25,29815.0,29830.625,29832.25,29814.75,29821.75,29846.25,2026-08-10 23:27:00-04:00,True,2026-08-11 17:00:00-04:00,2026-08-11 17:00:00-04:00
15,2026-08-10,2026-08-11 00:30:00-04:00,2026-08-11 00:45:00-04:00,2026-08-11 01:00:00-04:00,bullish,29862.0,29834.75,29848.375,29847.25,29833.75,29839.25,29862.0,2026-08-11 07:01:00-04:00,True,2026-08-11 17:00:00-04:00,2026-08-11 17:00:00-04:00
15,2026-08-10,2026-08-11 01:15:00-04:00,2026-08-11 01:30:00-04:00,2026-08-11 01:45:00-04:00,bullish,29853.5,29813.0,29833.25,29829.5,29798.75,29815.0,29853.5,2026-08-11 07:01:00-04:00,True,2026-08-11 17:00:00-04:00,2026-08-11 17:00:00-04:00
15,2026-08-10,2026-08-11 02:15:00-04:00,2026-08-11 02:30:00-04:00,2026-08-11 02:45:00-04:00,bullish,29822.0,29765.75,29793.875,29789.5,29732.25,29783.5,29822.0,2026-08-11 06:27:00-04:00,True,2026-08-11 17:00:00-04:00,2026-08-11 17:00:00-04:00
15,2026-08-10,2026-08-11 02:45:00-04:00,2026-08-11 03:00:00-04:00,2026-08-11 03:15:00-04:00,bullish,29787.0,29738.25,29762.625,29770.5,29733.5,29759.0,29787.0,2026-08-11 04:01:00-04:00,True,2026-08-11 17:00:00-04:00,2026-08-11 17:00:00-04:00
15,2026-08-10,2026-08-11 03:00:00-04:00,2026-08-11 03:15:00-04:00,2026-08-11 03:30:00-04:00,bullish,29770.5,29733.5,29752.0,29765.0,29726.0,29743.75,29770.5,2026-08-11 03:33:00-04:00,True,2026-08-11 17:00:00-04:00,2026-08-11 17:00:00-04:00
15,2026-08-10,2026-08-11 04:00:00-04:00,2026-08-11 04:15:00-04:00,2026-08-11 04:30:00-04:00,bullish,29805.5,29730.0,29767.75,29748.5,29718.0,29733.0,29805.5,2026-08-11 06:24:00-04:00,True,2026-08-11 17:00:00-04:00,2026-08-11 17:00:00-04:00
15,2026-08-10,2026-08-11 04:30:00-04:00,2026-08-11 04:45:00-04:00,2026-08-11 05:00:00-04:00,bearish,29755.0,29717.5,29736.25,29763.75,29742.0,29749.0,29717.5,2026-08-11 09:35:00-04:00,True,2026-08-11 17:00:00-04:00,2026-08-11 17:00:00-04:00
15,2026-08-10,2026-08-11 06:30:00-04:00,2026-08-11 06:45:00-04:00,2026-08-11 07:00:00-04:00,bearish,29823.75,29801.75,29812.75,29828.0,29811.0,29817.75,29801.75,2026-08-11 09:30:00-04:00,True,2026-08-11 17:00:00-04:00,2026-08-11 17:00:00-04:00
15,2026-08-10,2026-08-11 08:00:00-04:00,2026-08-11 08:15:00-04:00,2026-08-11 08:30:00-04:00,bearish,29864.75,29819.0,29841.875,29871.5,29820.5,29829.0,29819.0,2026-08-11 09:15:00-04:00,True,2026-08-11 17:00:00-04:00,2026-08-11 17:00:00-04:00
15,2026-08-10,2026-08-11 08:15:00-04:00,2026-08-11 08:30:00-04:00,2026-08-11 08:45:00-04:00,bullish,29871.5,29820.5,29846.0,29857.5,29819.75,29846.25,29871.5,,False,2026-08-11 17:00:00-04:00,2026-08-11 17:00:00-04:00
15,2026-08-10,2026-08-11 08:45:00-04:00,2026-08-11 09:00:00-04:00,2026-08-11 09:15:00-04:00,bullish,29853.75,29827.75,29840.75,29852.0,29820.25,29828.0,29853.75,,False,2026-08-11 17:00:00-04:00,2026-08-11 17:00:00-04:00
15,2026-08-10,2026-08-11 09:00:00-04:00,2026-08-11 09:15:00-04:00,2026-08-11 09:30:00-04:00,bullish,29852.0,29820.25,29836.125,29846.0,29813.0,29839.75,29852.0,,False,2026-08-11 17:00:00-04:00,2026-08-11 17:00:00-04:00
15,2026-08-10,2026-08-11 09:30:00-04:00,2026-08-11 09:45:00-04:00,2026-08-11 10:00:00-04:00,bullish,29842.75,29678.75,29760.75,29735.0,29636.0,29732.5,29842.75,,False,2026-08-11 17:00:00-04:00,2026-08-11 17:00:00-04:00
15,2026-08-10,2026-08-11 10:15:00-04:00,2026-08-11 10:30:00-04:00,2026-08-11 10:45:00-04:00,bullish,29791.0,29736.75,29763.875,29785.0,29723.25,29742.25,29791.0,2026-08-11 10:51:00-04:00,True,2026-08-11 17:00:00-04:00,2026-08-11 17:00:00-04:00
15,2026-08-10,2026-08-11 10:30:00-04:00,2026-08-11 10:45:00-04:00,2026-08-11 11:00:00-04:00,bearish,29785.0,29723.25,29754.125,29805.0,29739.75,29776.25,29723.25,2026-08-11 11:08:00-04:00,True,2026-08-11 17:00:00-04:00,2026-08-11 17:00:00-04:00
15,2026-08-10,2026-08-11 13:00:00-04:00,2026-08-11 13:15:00-04:00,2026-08-11 13:30:00-04:00,bullish,29634.75,29577.25,29606.0,29618.5,29573.0,29606.5,29634.75,2026-08-11 13:42:00-04:00,True,2026-08-11 17:00:00-04:00,2026-08-11 17:00:00-04:00
15,2026-08-10,2026-08-11 13:30:00-04:00,2026-08-11 13:45:00-04:00,2026-08-11 14:00:00-04:00,bearish,29638.25,29599.0,29618.625,29641.0,29622.5,29629.0,29599.0,2026-08-11 14:20:00-04:00,True,2026-08-11 17:00:00-04:00,2026-08-11 17:00:00-04:00
15,2026-08-10,2026-08-11 15:30:00-04:00,2026-08-11 15:45:00-04:00,2026-08-11 16:00:00-04:00,bullish,29660.25,29620.0,29640.125,29650.0,29606.75,29635.5,29660.25,2026-08-11 16:22:00-04:00,True,2026-08-11 17:00:00-04:00,2026-08-11 17:00:00-04:00
15,2026-08-10,2026-08-11 15:45:00-04:00,2026-08-11 16:00:00-04:00,2026-08-11 16:15:00-04:00,bearish,29650.0,29606.75,29628.375,29652.0,29615.0,29640.25,29606.75,,False,2026-08-11 17:00:00-04:00,2026-08-11 17:00:00-04:00
15,2026-08-10,2026-08-11 16:15:00-04:00,2026-08-11 16:30:00-04:00,2026-08-11 16:45:00-04:00,bearish,29677.0,29639.25,29658.125,29677.5,29665.0,29670.75,29639.25,,False,2026-08-11 17:00:00-04:00,2026-08-11 17:00:00-04:00
15,2026-08-11,2026-08-11 18:30:00-04:00,2026-08-11 18:45:00-04:00,2026-08-11 19:00:00-04:00,bullish,29667.25,29636.75,29652.0,29654.0,29633.75,29649.75,29667.25,2026-08-11 20:00:00-04:00,True,2026-08-12 17:00:00-04:00,2026-08-12 17:00:00-04:00
15,2026-08-11,2026-08-11 18:45:00-04:00,2026-08-11 19:00:00-04:00,2026-08-11 19:15:00-04:00,bearish,29654.0,29633.75,29643.875,29655.0,29638.0,29643.0,29633.75,2026-08-11 20:01:00-04:00,True,2026-08-12 17:00:00-04:00,2026-08-12 17:00:00-04:00
15,2026-08-11,2026-08-11 20:00:00-04:00,2026-08-11 20:15:00-04:00,2026-08-11 20:30:00-04:00,bearish,29671.5,29625.0,29648.25,29676.0,29638.25,29664.75,29625.0,,False,2026-08-12 17:00:00-04:00,2026-08-12 17:00:00-04:00
