time,open,high,low,close,VWAP,Upper Band #1,Lower Band #1
1786681860,30158.5,30158.5,30153,30154,30175.23895232068,30200.471202102315,30150.006702539045
1786681920,30153.5,30154,30149.25,30150,30175.187515005062,30200.417468572545,30149.95756143758
1786681980,30150,30152,30147.25,30149.5,30175.14988612912,30200.380365689492,30149.919406568744
1786682040,30150.25,30152.25,30147.25,30148.25,30175.11201311373,30200.34345608045,30149.88057014701
1786682100,30147.5,30148.5,30139,30143.75,30174.9637128518,30200.22721083145,30149.70021487215
1786682160,30143.25,30146.5,30136.5,30138.5,30174.844711143913,30200.145453809902,30149.543968477923
1786682220,30139,30152.5,30138.25,30152.25,30174.76206017351,30200.06858803137,30149.455532315653
1786682280,30153,30154.75,30151.25,30152.75,30174.72077174475,30200.021170878994,30149.420372610504
1786682340,30152.25,30154.5,30152.25,30153.5,30174.70033043773,30199.997189450867,30149.40347142459
1786682400,30153.5,30155.5,30148.75,30154.75,30174.669753750615,30199.961886425343,30149.377621075888
1786682460,30153.75,30161.5,30153.75,30160.25,30174.622007601687,30199.892006664046,30149.35200853933
1786682520,30160.75,30164,30160.25,30162.75,30174.601388074294,30199.855186476405,30149.347589672183
1786682580,30162.5,30163,30156.75,30158.5,30174.574254002357,30199.813627943156,30149.334880061557
1786682640,30158.75,30159.5,30152.5,30154.5,30174.545844156724,30199.77713976646,30149.31454854699
1786682700,30154.75,30155.25,30151.25,30152.25,30174.51170380145,30199.737695890846,30149.285711712055
1786682760,30152.25,30153.75,30147.5,30148.25,30174.4705646394,30199.695620176735,30149.245509102064
1786682820,30147.75,30150.75,30147,30150.5,30174.449509344813,30199.67441274073,30149.224605948897
1786682880,30150.25,30153.25,30149,30149.25,30174.426010314306,30199.649682965395,30149.202337663217
1786682940,30149.75,30152.5,30148.75,30150.25,30174.41186049725,30199.634781474153,30149.188939520347
1786683000,30149,30150,30146.25,30147.5,30174.389647579323,30199.613652297325,30149.16564286132
1786683060,30147.5,30149,30145,30147.25,30174.360717312782,30199.587002544555,30149.13443208101
1786683120,30147.75,30148.75,30145.5,30145.75,30174.344379793176,30199.57218670439,30149.11657288196
1786683180,30145.75,30148.5,30145.75,30147.25,30174.331230943688,30199.56001424638,30149.102447640995
1786683240,30148.5,30150,30146.25,30148.25,30174.303043041236,30199.532837418872,30149.0732486636
1786683300,30148,30148.5,30145,30147.5,30174.28875566268,30199.519675453634,30149.05783587173
1786683360,30148,30150.75,30147.75,30149,30174.267159006748,30199.497976197614,30149.03634181588
1786683420,30148.75,30150,30147.25,30149.5,30174.2548029171,30199.485675550477,30149.023930283725
1786683480,30148.5,30149,30146.5,30147,30174.23680023769,30199.46872281381,30149.00487766157
1786683540,30147.75,30148.25,30146.75,30147.25,30174.22966428713,30199.462021722924,30148.997306851335
1786683600,30147.5,30152.25,30144.75,30148,30174.173883423173,30199.407628182435,30148.94013866391
1786683660,30148,30151,30147.25,30148.75,30174.150827532023,30199.384507000377,30148.91714806367
1786683720,30148.75,30149.5,30140.75,30142,30174.074727433384,30199.321694729813,30148.827760136955
1786683780,30142,30145.75,30141.5,30144.5,30174.033232549333,30199.287579121898,30148.778885976768
1786683840,30145,30145,30136.25,30136.25,30173.9432545385,30199.22695015277,30148.659558924228
1786683900,30136.25,30139.75,30134.75,30138.5,30173.858135402923,30199.17306939713,30148.543201408716
1786683960,30139,30139,30136,30138.5,30173.82688882721,30199.15305538805,30148.50072226637
1786684020,30137.25,30138.25,30133,30134,30173.747552450437,30199.108324261033,30148.38678063984
1786684080,30134.75,30135.25,30128.25,30130.5,30173.599539718296,30199.039276747735,30148.159802688857
1786684140,30130.5,30135,30130.25,30133.25,30173.525329269432,30199.00123691284,30148.049421626023
1786684200,30134,30137,30128,30137,30173.41672881514,30198.94160455444,30147.891853075842
1786684260,30136.5,30137.75,30134,30136,30173.35647624273,30198.9050243235,30147.80792816196
1786684320,30136.25,30143,30135.5,30138.5,30173.258972737014,30198.83662390854,30147.681321565487
1786684380,30139,30144.25,30139,30143.75,30173.214323051314,30198.800462350915,30147.628183751713
1786684440,30143.5,30145.5,30141.75,30143,30173.17426268344,30198.7664979057,30147.582027461176
1786684500,30144,30144.75,30141.25,30141.75,30173.141069433026,30198.739236068483,30147.54290279757
1786684560,30141.5,30143.5,30141,30141.75,30173.111779794635,30198.715626864603,30147.507932724668
1786684620,30142,30150,30142,30149.5,30173.035322324493,30198.64006759981,30147.430577049177
1786684680,30149.75,30153.75,30143.5,30144.5,30172.962292678607,30198.567447039753,30147.35713831746
1786684740,30144.25,30144.25,30138,30143.25,30172.860022544763,30198.485070193543,30147.234974895982
1786684800,30142.75,30146.25,30141.25,30145.25,30172.830696583253,30198.458965123755,30147.20242804275
1786684860,30145.5,30147.5,30143.25,30145,30172.800070662546,30198.43057138431,30147.169569940783
1786684920,30145,30150.5,30145,30147.5,30172.77146993297,30198.401394506087,30147.141545359853
1786684980,30147.5,30150.5,30144.75,30150.5,30172.74919169145,30198.377815955802,30147.1205674271
1786685040,30150.25,30151.25,30148.25,30150.25,30172.72960272688,30198.355951377605,30147.10325407615
1786685100,30149.75,30152,30146.75,30147.75,30172.708775697847,30198.333658872478,30147.083892523216
1786685160,30147.75,30148.5,30144,30146.25,30172.668670925417,30198.29480722178,30147.042534629054
1786685220,30146.5,30151,30146,30148.25,30172.644690582532,30198.269493313077,30147.019887851988
1786685280,30149,30151.75,30149,30151,30172.629420656514,30198.25192376666,30147.00691754637
1786685340,30151,30151.75,30149,30149.75,30172.62009587566,30198.241366456245,30146.998825295075
1786685400,30149.75,30150,30140,30147.75,30172.561739812856,30198.185358655184,30146.938120970528
1786685460,30148.25,30150.5,30147,30147.75,30172.54554177352,30198.16819219143,30146.92289135561
1786685520,30148.5,30152.5,30146.75,30150.25,30172.52966771901,30198.150394510998,30146.90894092702
1786685580,30150.25,30152,30148.75,30151,30172.518091493017,30198.13701642109,30146.899166564945
1786685640,30151.75,30155.75,30150.5,30153,30172.479747546848,30198.087913035815,30146.87158205788
1786685700,30152.75,30164.5,30151.75,30161.5,30172.421962356453,30197.989030265147,30146.85489444776
1786685760,30161.5,30164.25,30160.75,30162.5,30172.405684882426,30197.95492782009,30146.85644194476
1786685820,30161.75,30162.75,30159.5,30161,30172.393528198463,30197.931743562563,30146.855312834363
1786685880,30160.75,30164.25,30160.25,30163.5,30172.3825016189,30197.908336137818,30146.856667099983
1786685940,30163.5,30163.5,30160.5,30161.25,30172.37640348197,30197.89618660001,30146.856620363928
1786686000,30161.25,30161.25,30152.25,30157.5,30172.31613689718,30197.803973657705,30146.828300136658
1786686060,30157.25,30158.25,30152.75,30157.75,30172.295399417602,30197.773312392263,30146.817486442942
1786686120,30157.75,30163.5,30156.5,30163,30172.279626888096,30197.74323900237,30146.81601477382
1786686180,30162.25,30163,30160.25,30161.25,30172.273941218573,30197.732040235962,30146.815842201184
1786686240,30162,30168,30161.25,30166.75,30172.257200352647,30197.68685730927,30146.827543396026
1786686300,30166.75,30168,30164.75,30167.5,30172.243234372487,30197.642137019575,30146.8443317254
1786686360,30167.25,30168,30165.25,30165.5,30172.238811690797,30197.628862697962,30146.84876068363
1786686420,30166,30170.5,30165.25,30170,30172.231074780786,30197.594798578808,30146.867350982764
1786686480,30169.5,30170.5,30167.5,30169,30172.2274574933,30197.577209860116,30146.877705126484
1786686540,30169.25,30175,30169,30172.75,30172.227515949628,30197.54437901978,30146.910652879476
1786686600,30173,30173.75,30170.5,30171.25,30172.226804258247,30197.52080791238,30146.932800604114
1786686660,30171.25,30177,30170.75,30176.5,30172.230714606532,30197.50530572484,30146.956123488224
1786686720,30176.5,30178,30174.75,30175.75,30172.236263547027,30197.493463962997,30146.979063131057
1786686780,30176.25,30177.5,30174.5,30177.5,30172.24091849467,30197.484720517492,30146.997116471848
1786686840,30177.75,30178.25,30175.25,30178,30172.247327234192,30197.475326793327,30147.019327675058
1786686900,30177,30184,30176.5,30179,30172.26950428311,30197.46393008519,30147.075078481033
1786686960,30179,30182,30177,30179,30172.279557079044,30197.457457161272,30147.101656996816
1786687020,30179.75,30181.75,30178.25,30180.25,30172.289404631203,30197.452938852264,30147.125870410142
1786687080,30180,30180.75,30174,30174.75,30172.297044245373,30197.438378591243,30147.155709899504
1786687140,30174.75,30176.25,30172.75,30174,30172.2996428858,30197.42503503504,30147.174250736556
1786687200,30174.5,30178.5,30173.25,30174.75,30172.30540268132,30197.40854161928,30147.20226374336
1786687260,30175.25,30176,30167.25,30167.75,30172.300177688154,30197.370244177608,30147.2301111987
1786687320,30167.75,30167.75,30160.75,30162.75,30172.273701777238,30197.30943044075,30147.237973113726
1786687380,30162.5,30164.5,30155.75,30160,30172.235360567814,30197.24100507459,30147.22971606104
1786687440,30160,30160.5,30149.5,30152.5,30172.17717626597,30197.163505927227,30147.190846604713
1786687500,30152.25,30162.75,30152.25,30159,30172.1347618516,30197.095699229816,30147.173824473386
1786687560,30158.75,30162.5,30157.25,30157.5,30172.111143673443,30197.055654185264,30147.16663316162
1786687620,30157,30159,30155.25,30156.25,30172.092100479585,30197.02688735802,30147.15731360115
1786687680,30156.5,30156.5,30152.75,30155,30172.057583317037,30196.979531611734,30147.13563502234
1786687740,30155,30157.75,30153,30156.5,30172.042672037518,30196.95809955886,30147.127244516178
1786687800,30157,30159.25,30151,30152.5,30172.020664778105,30196.928530774072,30147.11279878214
1786687860,30152,30155.75,30152,30153.5,30172.006258481095,30196.90958378392,30147.10293317827
1786687920,30153.25,30156.5,30151.75,30156.5,30171.992869652327,30196.89102952652,30147.094709778135
1786687980,30155.75,30156.5,30153.5,30154.5,30171.980953360366,30196.8745711038,30147.087335616932
1786688040,30155.75,30156.5,30152.5,30152.5,30171.972929865897,30196.863967742986,30147.081891988808
1786688100,30153,30153.75,30145.75,30149.75,30171.924107438263,30196.80954929592,30147.038665580607
1786688160,30149.75,30153,30149,30151.5,30171.908643305935,30196.791259939324,30147.026026672545
1786688220,30151,30152.5,30149.25,30151.25,30171.8951951006,30196.77545607808,30147.014934123115
1786688280,30152,30152.25,30148.25,30149.25,30171.87787721251,30196.755978995796,30146.999775429227
1786688340,30149.25,30161,30149.25,30159.5,30171.834374355298,30196.690419783954,30146.97832892664
1786688400,30159,30159.75,30151.25,30153.75,30171.802059374586,30196.645338641283,30146.95878010789
1786688460,30153.75,30155.25,30152.75,30153.75,30171.78960938229,30196.628720049317,30146.95049871526
1786688520,30153.75,30156.5,30150.25,30151.25,30171.767449343548,30196.60068760716,30146.934211079937
1786688580,30151.5,30157.75,30151,30157.75,30171.753731674773,30196.580988005717,30146.92647534383
1786688640,30157.75,30160.25,30156.75,30159,30171.736942257787,30196.55268983719,30146.921194678383
1786688700,30159,30159.5,30154.75,30157.5,30171.72632985372,30196.53608271364,30146.916576993797
1786688760,30158,30161.25,30157,30158.5,30171.717510770064,30196.52099758817,30146.91402395196
1786688820,30158.25,30158.25,30153.75,30154.5,30171.704448019475,30196.502211957806,30146.906684081143
1786688880,30155,30158.5,30154,30158.5,30171.697472960575,30196.491422227657,30146.903523693494
1786688940,30158.5,30164.75,30157.25,30162.5,30171.682716556355,30196.46175229265,30146.90368082006
1786689000,30162.25,30165.5,30157.25,30160.5,30171.655931409936,30196.409359292156,30146.902503527715
1786689060,30160.75,30162.75,30159.25,30161.75,30171.649665573565,30196.396956400204,30146.902374746925
1786689120,30162.25,30162.5,30153.5,30155.75,30171.632158495,30196.369490686975,30146.89482630302
1786689180,30154.5,30157,30154.5,30155.5,30171.61552813375,30196.34533646413,30146.88571980337
1786689240,30155.5,30156.5,30154,30155,30171.608350686485,30196.33514939045,30146.881551982522
1786689300,30154.75,30156.25,30152.5,30154,30171.584161672894,30196.30220890259,30146.866114443197
1786689360,30153.75,30154.5,30149.25,30152.75,30171.55046003594,30196.260269512775,30146.84065055911
1786689420,30152.25,30161,30152.25,30156.25,30171.519281985376,30196.212967601583,30146.82559636917
1786689480,30155.5,30157.75,30154.5,30157,30171.50922780237,30196.197765803132,30146.820689801607
1786689540,30157,30157,30154.5,30155,30171.501118280117,30196.18603095408,30146.816205606156
1786689600,30155.25,30157.75,30154.25,30156.5,30171.492433895797,30196.173052147475,30146.81181564412
1786689660,30156.75,30157.25,30152.5,30154.5,30171.480518339078,30196.156392226203,30146.804644451953
1786689720,30154.25,30156.5,30153.75,30156.25,30171.47339607197,30196.146076148398,30146.800715995545
1786689780,30156,30157.5,30155,30156.25,30171.46850473815,30196.138729508704,30146.798279967596
1786689840,30155.75,30160.75,30155.5,30160,30171.461044438063,30196.125955137184,30146.796133738942
1786689900,30160,30163.25,30160,30162,30171.449457962703,30196.101929570916,30146.79698635449
1786689960,30162,30166.5,30161.75,30165,30171.44005699976,30196.077386221983,30146.802727777536
1786690020,30165.5,30166,30163.75,30164.75,30171.433968087353,30196.060757529256,30146.80717864545
1786690080,30165,30167.75,30163.75,30167.5,30171.422221276225,30196.021851556787,30146.822590995664
1786690140,30167.5,30169,30166.25,30167,30171.415973157873,30195.996918204444,30146.8350281113
1786690200,30167.25,30172.75,30167,30171.25,30171.41385140628,30195.97074452028,30146.85695829228
1786690260,30171.75,30172.75,30168.75,30171.5,30171.41345678436,30195.95864249767,30146.868271071053
1786690320,30171.5,30175.75,30170.75,30172.5,30171.41563897035,30195.94400920784,30146.88726873286
1786690380,30172.25,30173,30170.75,30171.5,30171.41588783399,30195.93512988241,30146.89664578557
1786690440,30171.25,30172.75,30170.25,30171.5,30171.41594683987,30195.926587179496,30146.90530650024
1786690500,30171.25,30171.75,30168.75,30171.75,30171.415432223876,30195.916607321946,30146.914257125805
1786690560,30172.25,30175,30171.5,30174.25,30171.416804521636,30195.910284368034,30146.923324675237
1786690620,30174.25,30176.75,30173.25,30174.5,30171.41909543429,30195.904521722325,30146.933669146252
1786690680,30174.5,30176.75,30174.5,30175,30171.42209402123,30195.898579988516,30146.945608053942
1786690740,30174.5,30177.5,30172.25,30172.5,30171.425029009843,30195.888173583633,30146.961884436052
1786690800,30173,30187.25,30171.25,30183.75,30171.485398692093,30195.880693714993,30147.090103669194
1786690860,30183.25,30186.5,30181.5,30184.75,30171.506024754548,30195.88699311297,30147.125056396126
1786690920,30185,30187.75,30182.25,30182.25,30171.533587266265,30195.894926614234,30147.172247918297
1786690980,30182.5,30193,30182,30192.75,30171.61389698776,30195.94907610923,30147.27871786629
1786691040,30192.25,30193.5,30186.75,30190.5,30171.660002482255,30195.982686255502,30147.337318709007
1786691100,30190.5,30191.75,30178.25,30179.25,30171.700642336342,30195.989546689692,30147.41173798299
1786691160,30178.75,30185,30178.75,30185,30171.716110294623,30195.99182916368,30147.440391425567
1786691220,30185.25,30188.25,30181.5,30182.5,30171.731669811972,30195.99607348859,30147.467266135354
1786691280,30182.75,30193,30182.75,30192.75,30171.762663968733,30196.017231267455,30147.50809667001
1786691340,30192.25,30194.5,30187.5,30190,30171.80894836541,30196.051813367325,30147.566083363497
1786691400,30190.25,30192,30185.25,30187.5,30171.835092104702,30196.06753096151,30147.602653247894
1786691460,30187.75,30188.25,30180.25,30183.75,30171.86057377862,30196.07422477836,30147.64692277888
1786691520,30184.75,30184.75,30172.5,30173.25,30171.874954918672,30196.055042368193,30147.694867469152
1786691580,30173.25,30179.5,30171,30177.25,30171.884189274184,30196.03740890919,30147.73096963918
1786691640,30177.25,30178.5,30172.75,30175.25,30171.891540477158,30196.020744685473,30147.762336268843
1786691700,30175.25,30181.75,30174.75,30177.5,30171.90156799003,30196.0122272702,30147.79090870986
1786691760,30177.75,30181,30176.5,30180,30171.90679296918,30196.009567533103,30147.80401840526
1786691820,30179.5,30179.5,30174,30178.25,30171.912787874135,30196.002701482415,30147.822874265854
1786691880,30178.75,30178.75,30175.5,30177.5,30171.916124519692,30195.998876354915,30147.83337268447
1786691940,30177.75,30181,30177,30179.75,30171.920883801227,30195.99654459854,30147.845223003915
1786692000,30179.75,30180,30177,30178.25,30171.926586606412,30195.992445762793,30147.860727450032
1786692060,30178.5,30181.25,30176,30176.25,30171.93058020532,30195.988792348784,30147.872368061857
1786692120,30175.75,30178.5,30175.5,30176,30171.933247124463,30195.984947083725,30147.8815471652
1786692180,30176.25,30177,30172.25,30173,30171.93538107215,30195.975237819417,30147.895524324886
1786692240,30173,30179.5,30171,30177.75,30171.94203728516,30195.96317170667,30147.92090286365
1786692300,30177.5,30180.5,30175,30176,30171.94718833411,30195.957038317363,30147.937338350857
1786692360,30176.25,30177,30174,30174.5,30171.948929296723,30195.952403315594,30147.94545527785
1786692420,30175,30177.5,30173.25,30176.25,30171.95252963624,30195.944656776748,30147.960402495733
1786692480,30176.5,30177.75,30172,30174.25,30171.95588162802,30195.9333783912,30147.978384864837
1786692540,30173.75,30177.75,30173.75,30176.75,30171.959491226025,30195.92681166165,30147.9921707904
1786692600,30177.5,30179.25,30173,30175.5,30171.96496700774,30195.91615092005,30148.013783095434
1786692660,30176,30181,30174.25,30179.5,30171.970751310426,30195.91166976466,30148.02983285619
1786692720,30179.25,30185,30179.25,30184.75,30171.985978048662,30195.91386933546,30148.058086761863
1786692780,30184.75,30188,30183.25,30187.5,30172.008698947997,30195.924291385523,30148.09310651047
1786692840,30187.25,30187.25,30184,30185.75,30172.020245106974,30195.929021871296,30148.111468342653
1786692900,30185.75,30185.75,30182.75,30184.75,30172.02855439255,30195.931470132073,30148.125638653026
1786692960,30184.75,30186,30183.5,30185.5,30172.03601007377,30195.934077738566,30148.137942408976
1786693020,30185.5,30189,30185,30187.75,30172.053960618166,30195.943635589963,30148.16428564637
1786693080,30188.5,30189,30186.5,30187,30172.064472202208,30195.949413667604,30148.179530736812
1786693140,30187.25,30191.5,30186.5,30190.5,30172.082871887284,30195.961918371457,30148.20382540311
1786693200,30190.25,30193,30190.25,30192.25,30172.106807965796,30195.981271021144,30148.232344910448
1786693260,30192.25,30193.75,30191.25,30193.5,30172.13361049343,30196.00425581909,30148.26296516777
1786693320,30193,30193.75,30190,30190.5,30172.14690553766,30196.014687935716,30148.2791231396
1786693380,30190.25,30193,30188.5,30192.5,30172.18394905167,30196.043549317597,30148.32434878574
1786693440,30193,30203.75,30192,30203.25,30172.325648011945,30196.20491827352,30148.44637775037
1786693500,30203,30203.25,30199.25,30199.5,30172.38185735962,30196.27073531908,30148.492979400162
1786693560,30199,30201.25,30196.25,30196.75,30172.41632908348,30196.307705392384,30148.524952774576
1786693620,30196.25,30197.75,30192.75,30194.25,30172.45031592101,30196.339627962934,30148.561003879087
1786693680,30194.75,30200.75,30194.25,30199,30172.483792111343,30196.375331680607,30148.59225254208
1786693740,30199.5,30200,30194.75,30196.75,30172.512644041944,30196.40510648526,30148.620181598628
1786693800,30196.75,30202,30196.25,30200.75,30172.54329537064,30196.439670757605,30148.646919983676
1786693860,30200.75,30201.25,30195.75,30196.75,30172.5723954156,30196.47049929748,30148.674291533716
1786693920,30196.75,30198.25,30195.75,30196.25,30172.586251795794,30196.484512784024,30148.687990807564
1786693980,30196.25,30200.5,30194.25,30199.75,30172.62038064705,30196.520940433653,30148.71982086045
1786694040,30200,30200.5,30196.25,30197.5,30172.634257344605,30196.535692385147,30148.732822304064
1786694100,30198,30200,30195.25,30196.25,30172.644588336494,30196.54629036089,30148.7428863121
1786694160,30196,30200.5,30194.75,30200.5,30172.65550696093,30196.558100485952,30148.75291343591
1786694220,30200.25,30201.75,30199,30199.75,30172.673874772616,30196.579052222733,30148.7686973225
1786694280,30199,30200.25,30196.5,30199.75,30172.699391669325,30196.6068579758,30148.79192536285
1786694340,30199.75,30201.25,30191,30194.5,30172.79524588359,30196.698324153826,30148.892167613354
1786694400,30194.5,30210,30191,30209.25,30173.013874435354,30196.970600748966,30149.05714812174
1786694460,30209.25,30209.75,30198,30204.25,30173.09715843857,30197.075395707438,30149.118921169702
1786694520,30203,30203,30187,30193,30173.188716889803,30197.155630420704,30149.2218033589
1786694580,30192,30211.25,30189.75,30209.5,30173.328620742053,30197.328262264626,30149.32897921948
1786694640,30209.5,30210.75,30206,30206.5,30173.37511774186,30197.391842632635,30149.358392851085
1786694700,30206.5,30235,30204.75,30221.25,30173.854829278822,30198.210668331245,30149.4989902264
1786694760,30221.25,30228.5,30220.75,30224.5,30174.015849429943,30198.499851331693,30149.531847528193
1786694820,30224.5,30230,30222,30226.25,30174.140998671657,30198.72810946793,30149.553887875383
1786694880,30226.5,30232,30225.75,30228.75,30174.27556851067,30198.98144671694,30149.5696903044
1786694940,30229,30234.75,30226.75,30227.25,30174.414165051327,30199.24352494303,30149.584805159622
1786695000,30227.25,30232.75,30221,30221.5,30174.56440486469,30199.509526296966,30149.619283432414
1786695060,30221,30227.5,30218.75,30221.5,30174.701804874705,30199.74292088784,30149.66068886157
1786695120,30221.5,30224.5,30214,30216,30174.80031205144,30199.898285038653,30149.702339064228
1786695180,30215,30221.25,30215,30220,30174.852302627565,30199.98087920444,30149.72372605069
1786695240,30220,30220.5,30208.25,30214,30174.98962578103,30200.18160419481,30149.797647367246
1786695300,30213.5,30231.75,30212.75,30231,30175.22692531461,30200.593933522032,30149.85991710719
1786695360,30230.75,30231,30222,30222.75,30175.325994511535,30200.76526796527,30149.8867210578
1786695420,30223.25,30223.75,30210.5,30215,30175.459065048988,30200.964183992157,30149.95394610582
1786695480,30214.75,30214.75,30206.5,30210.25,30175.534261269542,30201.06354675094,30150.004975788146
1786695540,30210.75,30213.5,30208.25,30211.25,30175.587723753182,30201.134840606177,30150.040606900187
1786695600,30211.25,30214.5,30208.25,30214.5,30175.62034437212,30201.17963661204,30150.0610521322
1786695660,30213.75,30215,30210.75,30213.5,30175.663284202226,30201.239355987764,30150.08721241669
1786695720,30213.25,30215.75,30200.25,30206.5,30175.793433476847,30201.39788451639,30150.188982437303
1786695780,30206.25,30215.5,30206,30215,30175.855478199963,30201.48207653153,30150.228879868395
1786695840,30214,30215.5,30208.75,30211.75,30175.880560250996,30201.515941407575,30150.245179094418
1786695900,30212,30213.25,30209,30212.5,30175.901892547758,30201.544460196503,30150.259324899012
1786695960,30213.5,30214.5,30206.75,30211,30175.94051844088,30201.595089171056,30150.2859477107
1786696020,30211.25,30217.75,30209.5,30217,30175.98898949865,30201.664148348264,30150.31383064904
1786696080,30216.75,30222,30214.75,30218.25,30176.050799707577,30201.75809473086,30150.343504684293
1786696140,30218.75,30225.25,30216.75,30225.25,30176.141628624864,30201.905431146046,30150.377826103682
1786696200,30225.5,30238,30221.5,30232.5,30176.4075492014,30202.387635593295,30150.427462809508
1786696260,30232.75,30233.5,30223.5,30226.25,30176.497542046014,30202.543543040043,30150.451541051985
1786696320,30226.75,30229,30222.25,30223.75,30176.547239279935,30202.626101040933,30150.468377518937
1786696380,30223.5,30226.5,30222,30225.25,30176.598426772376,30202.71046484315,30150.486388701604
1786696440,30225.25,30232.25,30223.75,30232,30176.719778544822,30202.92386709416,30150.515689995485
1786696500,30231,30237,30230.75,30235,30176.8806859661,30203.223899287485,30150.53747264472
1786696560,30234.75,30238,30232.5,30234,30176.97209551863,30203.39480084855,30150.549390188713
1786696620,30233.75,30239,30233.75,30237,30177.053969975972,30203.5506563376,30150.557283614344
1786696680,30237,30239,30234.25,30237.5,30177.144171590982,30203.722509984425,30150.56583319754
1786696740,30237.25,30238,30235,30236.75,30177.184179908854,30203.798256093385,30150.570103724323
1786696800,30237.5,30240,30234.5,30237.75,30177.253690252157,30203.930901265332,30150.576479238982
1786696860,30238,30241,30236.5,30237,30177.32221993366,30204.06249995013,30150.58193991719
1786696920,30237.25,30239.5,30235.25,30237.5,30177.372728027352,30204.158438810766,30150.58701724394
1786696980,30237.25,30238.75,30231.75,30231.75,30177.44462320832,30204.289301831235,30150.599944585407
1786697040,30232,30232.25,30227.25,30228,30177.531488059303,30204.437096684083,30150.625879434523
1786697100,30228.25,30232,30227.75,30231,30177.57817022243,30204.517538954347,30150.638801490513
1786697160,30230.5,30234,30228.5,30232.25,30177.62111955738,30204.592772626653,30150.64946648811
1786697220,30232.5,30236,30230.75,30235,30177.66004906007,30204.662957261313,30150.657140858824
1786697280,30235.25,30238.5,30234,30237,30177.73889209561,30204.809409562426,30150.668374628796
1786697340,30237,30244.5,30234.75,30235.25,30177.860724792714,30205.0394421208,30150.682007464628
1786697400,30236.25,30236.25,30229.25,30231.75,30177.93544821177,30205.170388091887,30150.700508331654
1786697460,30231.5,30234,30231,30232,30177.973978240003,30205.23770948856,30150.710246991446
1786697520,30232.25,30233.5,30228.5,30230,30178.001549806984,30205.284771069062,30150.718328544906
1786697580,30229.5,30236.75,30229,30235,30178.07312028297,30205.411528313056,30150.734712252884
1786697640,30235.5,30236,30227.5,30227.75,30178.122417578026,30205.495079593504,30150.74975556255
1786697700,30228,30229,30226,30226,30178.16258006699,30205.559813368844,30150.765346765136
1786697760,30226.5,30226.5,30223,30224,30178.210085877337,30205.63339525946,30150.786776495213
1786697820,30224.25,30224.5,30221.25,30224,30178.249323924985,30205.69287458422,30150.80577326575
1786697880,30224.25,30225.5,30223,30223.25,30178.273865320218,30205.730446910926,30150.81728372951
1786697940,30222.75,30224.5,30220.5,30221.75,30178.307642875174,30205.78070430129,30150.834581449057
1786698000,30221.25,30222,30210.25,30221.25,30178.437117213845,30205.95797303564,30150.91626139205
1786698060,30220.5,30220.75,30217,30217.75,30178.472235948313,30206.006565470816,30150.93790642581
1786698120,30218.25,30222,30216.5,30219.5,30178.512854302673,30206.063602525475,30150.96210607987
1786698180,30220.25,30221.75,30217.5,30218.25,30178.538267915097,30206.09914138745,30150.977394442743
1786698240,30217.75,30219.75,30215.75,30216.5,30178.564337314536,30206.134284643224,30150.994389985848
1786698300,30216.5,30218.25,30212.25,30215.25,30178.618269173483,30206.2037759021,30151.032762444866
1786698360,30215,30217.25,30214,30216.75,30178.635529218926,30206.22635632343,30151.04470211442
1786698420,30216.25,30218.25,30212.75,30217.5,30178.660304750025,30206.258863625248,30151.061745874802
1786698480,30217.75,30221.5,30217.25,30219.5,30178.703224514913,30206.31890397373,30151.087545056096
1786698540,30219.75,30220.5,30213,30214.75,30178.736773504977,30206.362743674632,30151.110803335323
1786698600,30214.75,30216.5,30210.75,30213.25,30178.769462168777,30206.402990235027,30151.135934102527
1786698660,30213.75,30217.5,30212.75,30212.75,30178.79893792411,30206.43996514856,30151.157910699665
1786698720,30213,30217,30212,30216.25,30178.825946919518,30206.474399745133,30151.177494093903
1786698780,30216.25,30218,30213,30217,30178.854717671224,30206.511796469673,30151.197638872774
1786698840,30217.5,30220.25,30215,30218.75,30178.88747851945,30206.556146853356,30151.218810185543
1786698900,30218.5,30219.5,30216,30219.25,30178.90736583118,30206.583182739556,30151.231548922802
1786698960,30219,30224.5,30214.5,30218.25,30179.012212459063,30206.727790625606,30151.29663429252
1786699020,30218.75,30221,30214.75,30220.5,30179.042557572633,30206.76928857447,30151.315826570797
1786699080,30220.5,30221.75,30218,30221.75,30179.077780313644,30206.819039450547,30151.33652117674
1786699140,30221.75,30224.25,30220,30222.25,30179.105040228358,30206.8586786676,30151.351401789118
1786699200,30223.25,30224.75,30217,30220,30179.15166907797,30206.924505549014,30151.37883260693
1786699260,30220.25,30223.25,30219.5,30220.5,30179.191100012835,30206.980611806972,30151.401588218698
1786699320,30219,30221.25,30216.5,30218.25,30179.237741616427,30207.043919861015,30151.43156337184
1786699380,30218.25,30224,30217.75,30223,30179.269760755065,30207.089785174834,30151.449736335297
1786699440,30224,30231.75,30221.75,30231.5,30179.384206764877,30207.27238457303,30151.496028956724
1786699500,30231.75,30232.75,30228.75,30230,30179.441307113924,30207.366154874988,30151.51645935286
1786699560,30229.75,30231.5,30227.25,30230,30179.470953039967,30207.41414011501,30151.527765964925
1786699620,30230.5,30231,30227.25,30227.5,30179.49559791925,30207.453416941906,30151.537778896592
1786699680,30227.5,30227.75,30224.5,30226,30179.537394698804,30207.517456477344,30151.557332920263
